time_min,t_target_c,t_c,t_sec_c,log_leak_mbar_l_s,heater_v,time_h
33.362164,176.810819,176.810819,157.460605,-11.305717,1.997188,0.5560360666666667
33.455498,177.277492,177.277492,157.884825,-11.30559,1.999587,0.5575916333333333
33.548744,177.743718,177.743718,158.319557,-11.306387,2.004802,0.5591457333333333
33.641957,178.209784,178.209784,158.758865,-11.30559,2.010317,0.5606992833333333
33.734906,178.674532,178.674532,159.212018,-11.305111,2.014348,0.5622484333333334
33.828059,179.140293,179.140293,159.607005,-11.305494,2.022581,0.5638009833333334
33.921108,179.605538,179.605538,160.074778,-11.305717,2.025573,0.5653518
34.014326,180.071632,180.071632,160.524549,-11.305462,2.030146,0.5669054333333333
34.107589,180.537944,180.537944,160.990548,-11.305143,2.030345,0.5684598166666667
34.20071,181.003552,181.003552,161.426649,-11.306292,2.034634,0.5700118333333334
34.293972,181.469859,181.469859,161.892534,-11.305462,2.034494,0.5715661999999999
34.387016,181.935079,181.935079,162.300441,-11.305494,2.04068,0.5731169333333334
34.479988,182.39994,182.39994,162.77881,-11.305494,2.04389,0.5746664666666667
34.573122,182.86561,182.86561,163.21061,-11.305526,2.047947,0.5762187
34.666151,183.330757,183.330757,163.647694,-11.305302,2.054327,0.5777691833333333
34.759684,183.79842,183.79842,164.067932,-11.300995,2.056375,0.5793280666666667
34.852883,184.264416,184.264416,164.542956,-11.305717,2.055214,0.5808813833333333
34.946281,184.731406,184.731406,164.975429,-11.305558,2.058858,0.5824380166666666
35.039768,185.198841,185.198841,165.398665,-11.305015,2.066266,0.5839961333333333
35.132831,185.664156,185.664156,165.810755,-11.305653,2.068352,0.5855471833333333
35.226021,186.130105,186.130105,166.279791,-11.305558,2.068631,0.58710035
35.319268,186.59634,186.59634,166.727685,-11.305653,2.069671,0.5886544666666667
35.412762,187.063808,187.063808,167.163717,-11.305813,2.070765,0.5902127
35.506057,187.530284,187.530284,167.616225,-11.305334,2.075842,0.5917676166666667
35.599239,187.996195,187.996195,168.037574,-11.305653,2.077809,0.59332065
35.692472,188.462362,188.462362,168.530902,-11.305941,2.077247,0.5948745333333334
35.785686,188.928431,188.928431,168.944945,-11.30543,2.081804,0.5964281
35.878674,189.39337,189.39337,169.359262,-11.305334,2.083593,0.5979779
35.971827,189.859136,189.859136,169.765272,-11.305271,2.092183,0.5995304499999999
36.06517,190.325848,190.325848,170.202292,-11.306642,2.097537,0.6010861666666667
36.158298,190.791489,190.791489,170.628147,-11.305558,2.101596,0.6026383000000001
36.251486,191.257431,191.257431,171.049268,-11.305877,2.103811,0.6041914333333334
36.344567,191.722836,191.722836,171.45302,-11.308397,2.110989,0.6057427833333333
36.437961,192.189806,192.189806,171.856324,-11.305334,2.11818,0.60729935
36.531799,192.658995,192.658995,172.313053,-11.30559,2.120864,0.6088633166666667
36.625022,193.125111,193.125111,172.691858,-11.305526,2.128876,0.6104170333333333
36.717953,193.589763,193.589763,173.138157,-11.305462,2.134191,0.6119658833333333
36.81124,194.056199,194.056199,173.566365,-11.305207,2.142098,0.6135206666666666
36.904438,194.52219,194.52219,174.008429,-11.305685,2.141498,0.6150739666666667
36.997722,194.98861,194.98861,174.386137,-11.305526,2.148583,0.6166287
37.090828,195.45414,195.45414,174.839699,-11.244077,2.155429,0.6181804666666667
37.183874,195.919369,195.919369,175.301872,-11.20024,2.158133,0.6197312333333334
37.277107,196.385536,196.385536,175.695862,-11.18298,2.164802,0.6212851166666666
37.370307,196.851535,196.851535,176.148305,-11.055329,2.167181,0.6228384499999999
37.463563,197.317815,197.317815,176.597671,-10.959168,2.169373,0.6243927166666666
37.556793,197.783964,197.783964,176.982179,-10.932911,2.17734,0.62594655
37.650008,198.250038,198.250038,177.420612,-10.900559,2.179776,0.6275001333333333
37.743277,198.716386,198.716386,177.847852,-10.825583,2.186076,0.6290546166666666
37.836228,199.181139,199.181139,178.260319,-10.793902,2.188658,0.6306037999999999
37.929745,199.648725,199.648725,178.711689,-10.759094,2.194716,0.6321624166666666
38.022637,200.113187,200.113187,179.157111,-10.725403,2.193262,0.6337106166666667
38.115885,200.579424,200.579424,179.58537,-10.68935,2.197885,0.6352647499999999
38.209424,201.047118,201.047118,179.989068,-10.664497,2.203761,0.6368237333333333
38.302386,201.511931,201.511931,180.441691,-10.622989,2.20384,0.6383731
38.395501,201.977503,201.977503,180.936083,-10.586745,2.207432,0.6399250166666667
38.488993,202.444965,202.444965,181.345781,-10.568751,2.2123,0.6414832166666666
38.582306,202.911529,202.911529,181.757397,-10.528423,2.212712,0.6430384333333333
38.675799,203.378997,203.378997,182.229155,-10.503952,2.21377,0.64459665
38.769048,203.845239,203.845239,182.720013,-10.480024,2.214824,0.6461507999999999
38.861968,204.309841,204.309841,183.142869,-10.446045,2.220016,0.6476994666666667
38.955205,204.776027,204.776027,183.607732,-10.435644,2.220655,0.6492534166666667
39.048697,205.243483,205.243483,184.028452,-10.418767,2.228076,0.6508116166666666
39.142209,205.711045,205.711045,184.515041,-10.400677,2.225526,0.65237015
39.23537,206.176849,206.176849,184.958916,-10.399688,2.231072,0.6539228333333333
39.328428,206.642138,206.642138,185.369384,-10.386926,2.240178,0.6554738
39.421412,207.107061,207.107061,185.87197,-10.368293,2.238551,0.6570235333333333
39.514316,207.571579,207.571579,186.319907,-10.33591,2.23813,0.6585719333333333
39.607575,208.037875,208.037875,186.724887,-10.321011,2.242537,0.6601262499999999
39.700792,208.503962,208.503962,187.180219,-10.30659,2.24643,0.6616798666666667
39.794231,208.971153,208.971153,187.654163,-10.282821,2.247458,0.6632371833333334
39.887233,209.436163,209.436163,188.093022,-10.263008,2.250986,0.6647872166666667
39.980468,209.902342,209.902342,188.560752,-10.237069,2.250322,0.6663411333333333
40.073987,210.369935,210.369935,189.006044,-10.233336,2.248271,0.6678997833333333
40.167224,210.836121,210.836121,189.463977,-10.207589,2.248808,0.6694537333333332
40.260445,211.302223,211.302223,189.927629,-10.193232,2.250642,0.6710074166666666
40.353608,211.76804,211.76804,190.405588,-10.179162,2.250351,0.6725601333333333
40.446895,212.234476,212.234476,190.824121,-10.168889,2.254347,0.6741149166666667
40.5401,212.700502,212.700502,191.328543,-10.152777,2.251282,0.6756683333333334
40.633339,213.166693,213.166693,191.752303,-10.136697,2.252453,0.6772223166666667
40.726874,213.634371,213.634371,192.236655,-10.112673,2.252572,0.6787812333333334
40.820086,214.100432,214.100432,192.697609,-10.103771,2.254792,0.6803347666666667
40.912974,214.56487,214.56487,193.179064,-10.094615,2.248373,0.6818829
41.006223,215.031117,215.031117,193.631396,-10.082874,2.247928,0.68343705
41.09978,215.498902,215.498902,194.066058,-10.068613,2.251386,0.6849963333333334
41.192716,215.963578,215.963578,194.557238,-10.054351,2.248292,0.6865452666666666
41.285938,216.429688,216.429688,194.999019,-10.040504,2.251836,0.6880989666666667
41.37941,216.897052,216.897052,195.457,-10.025764,2.249082,0.6896568333333334
41.47291,217.364551,217.364551,195.935233,-10.011982,2.250315,0.6912151666666666
41.566209,217.831045,217.831045,196.439915,-9.989266,2.248094,0.69277015
41.659433,218.297163,218.297163,196.92382,-9.990542,2.242571,0.6943238833333333
41.752618,218.763089,218.763089,197.418428,-9.973919,2.234231,0.6958769666666667
41.846047,219.230237,219.230237,197.873183,-9.958318,2.235004,0.6974341166666667
41.939292,219.696458,219.696458,198.362724,-9.957074,2.22937,0.6989882000000001
42.032549,220.162745,220.162745,198.835543,-9.936527,2.230759,0.7005424833333334
42.126066,220.630328,220.630328,199.347908,-9.927785,2.226512,0.7021011
42.219,221.094998,221.094998,199.797775,-9.912854,2.228892,0.70365
42.311978,221.559888,221.559888,200.242369,-9.89553,2.22709,0.7051996333333334
42.405412,222.027062,222.027062,200.72364,-9.889819,2.227265,0.7067568666666666
42.498437,222.492187,222.492187,201.155298,-9.873451,2.226939,0.7083072833333334
42.591915,222.959574,222.959574,201.604325,-9.859222,2.231954,0.70986525
42.685444,223.427219,223.427219,202.061183,-9.851884,2.233227,0.7114240666666666
42.778645,223.893225,223.893225,202.494652,-9.840494,2.232254,0.7129774166666666
42.871637,224.358186,224.358186,202.941671,-9.827764,2.235973,0.7145272833333334
42.965103,224.825514,224.825514,203.344814,-9.811812,2.245505,0.71608505
43.058622,225.293112,225.293112,203.753408,-9.805016,2.25146,0.7176437
43.151791,225.758954,225.758954,204.184601,-9.792477,2.25445,0.7191965166666667
43.245085,226.225427,226.225427,204.583602,-9.782523,2.262864,0.7207514166666668
43.338068,226.690341,226.690341,204.971854,-9.769602,2.271566,0.7223011333333333
43.431162,227.155811,227.155811,205.328162,-9.765007,2.282505,0.7238527
43.52475,227.623749,227.623749,205.685874,-9.761211,2.294761,0.7254124999999999
43.617974,228.089872,228.089872,206.037129,-9.747109,2.308686,0.7269662333333333
43.711467,228.557333,228.557333,206.416219,-9.735719,2.319211,0.72852445
43.804383,229.021915,229.021915,206.732421,-9.7339,2.333536,0.73007305
43.897702,229.48851,229.48851,207.085742,-9.725605,2.343481,0.7316283666666668
43.991078,229.95539,229.95539,207.462366,-9.718044,2.359214,0.7331846333333334
44.084078,230.420392,230.420392,207.816821,-9.711344,2.370449,0.7347346333333333
44.177299,230.886493,230.886493,208.170058,-9.696285,2.384445,0.7362883166666666
44.270553,231.352764,231.352764,208.523505,-9.690861,2.401148,0.73784255
44.363794,231.818972,231.818972,208.840274,-9.679535,2.410958,0.7393965666666666
44.457317,232.286583,232.286583,209.248635,-9.677493,2.420933,0.7409552833333334
44.55024,232.7512,232.7512,209.564874,-9.675993,2.435126,0.742504
44.643473,233.217366,233.217366,209.927723,-9.661732,2.446977,0.7440578833333333
44.736733,233.683664,233.683664,210.291729,-9.6535,2.454265,0.7456122166666667
44.829981,234.149903,234.149903,210.693288,-9.649002,2.465374,0.74716635
44.92321,234.61605,234.61605,211.00347,-9.63573,2.479132,0.7487201666666666
45.016425,235.082127,235.082127,211.41899,-9.638154,2.48565,0.75027375
45.109696,235.548479,235.548479,211.745286,-9.632986,2.496974,0.7518282666666667
45.202821,236.014105,236.014105,212.148363,-9.627402,2.505943,0.75338035
45.296121,236.480607,236.480607,212.495997,-9.619586,2.515586,0.75493535
45.389618,236.948089,236.948089,212.901847,-9.608196,2.524749,0.7564936333333333
45.482529,237.412647,237.412647,213.312646,-9.605835,2.531985,0.75804215
45.576018,237.880089,237.880089,213.741464,-9.604527,2.536306,0.7596003
45.669232,238.346161,238.346161,214.148605,-9.595338,2.546271,0.7611538666666667
45.762497,238.812487,238.812487,214.564017,-9.58398,2.553616,0.7627082833333334
45.8559,239.279499,239.279499,215.031417,-9.575749,2.553736,0.764265
45.949259,239.746296,239.746296,215.455279,-9.567007,2.558034,0.7658209833333333
46.042646,240.213231,240.213231,215.946553,-9.56002,2.554748,0.7673774333333333
46.136191,240.680954,240.680954,216.395718,-9.554245,2.560031,0.7689365166666666
46.229621,241.148103,241.148103,216.8415,-9.548151,2.553268,0.7704936833333333
46.322872,241.61436,241.61436,217.302656,-9.538675,2.554151,0.7720478666666666
46.416146,242.080732,242.080732,217.754491,-9.534751,2.552836,0.7736024333333333
46.509424,242.547119,242.547119,218.219082,-9.53105,2.554154,0.7751570666666667
46.602384,243.011919,243.011919,218.677673,-9.528083,2.547754,0.7767064
46.695762,243.478809,243.478809,219.159457,-9.515736,2.543225,0.7782627000000001
46.788777,243.943885,243.943885,219.62361,-9.474579,2.5445,0.7798129500000001
46.882072,244.41036,244.41036,220.120909,-9.478312,2.538968,0.7813678666666667
46.975304,244.876518,244.876518,220.597255,-9.473877,2.536545,0.7829217333333334
47.068472,245.34236,245.34236,221.063331,-9.472346,2.537662,0.7844745333333333
47.161912,245.809561,245.809561,221.56206,-9.466539,2.528,0.7860318666666667
47.254968,246.274841,246.274841,222.035576,-9.459328,2.526802,0.7875827999999999
47.348227,246.741135,246.741135,222.494557,-9.454096,2.524675,0.7891371166666666
47.441432,247.207158,247.207158,222.941143,-9.447141,2.525982,0.7906905333333333
47.534639,247.673193,247.673193,223.407332,-9.436357,2.524356,0.7922439833333333
47.628065,248.140323,248.140323,223.845961,-9.431252,2.525779,0.7938010833333333
47.72134,248.6067,248.6067,224.304899,-9.427264,2.528852,0.7953556666666667
47.814562,249.072809,249.072809,224.697912,-9.416672,2.531741,0.7969093666666667
47.907826,249.539128,249.539128,225.127346,-9.405186,2.535902,0.7984637666666666
48.001342,250.006709,250.006709,225.55198,-9.398231,2.537976,0.8000223666666667
48.094301,250.471505,250.471505,226.008042,-9.391212,2.541413,0.8015716833333334
48.187526,250.937632,250.937632,226.410764,-9.3885,2.546547,0.8031254333333333
48.280768,251.403842,251.403842,226.791888,-9.375419,2.554636,0.8046794666666667
48.374159,251.870797,251.870797,227.200414,-9.369357,2.55969,0.8062359833333334
48.467211,252.336053,252.336053,227.61456,-9.366071,2.564666,0.80778685
48.560461,252.802306,252.802306,227.991023,-9.358861,2.572835,0.8093410166666666
48.653679,253.268394,253.268394,228.442664,-9.351714,2.573069,0.8108946499999999
48.746845,253.734226,253.734226,228.842903,-9.338665,2.580451,0.8124474166666666
48.840098,254.200492,254.200492,229.197676,-9.333305,2.585922,0.8140016333333333
48.93361,254.668052,254.668052,229.604898,-9.327339,2.59346,0.8155601666666666
49.027114,255.13557,255.13557,229.981795,-9.319586,2.598928,0.8171185666666666
49.120049,255.600244,255.600244,230.361712,-9.316268,2.608117,0.8186674833333334
49.213284,256.066419,256.066419,230.717466,-9.30893,2.618453,0.8202214
49.306729,256.533645,256.533645,231.132254,-9.302389,2.627112,0.8217788166666666
49.399733,256.998664,256.998664,231.55761,-9.297093,2.634531,0.8233288833333333
49.493015,257.465074,257.465074,231.965179,-9.290297,2.63711,0.8248835833333333
49.586447,257.932236,257.932236,232.358275,-9.284842,2.648688,0.8264407833333334
49.679668,258.398339,258.398339,232.726748,-9.278014,2.659588,0.8279944666666667
49.772939,258.864697,258.864697,233.153733,-9.276227,2.658446,0.8295489833333334
49.866123,259.330615,259.330615,233.553968,-9.273898,2.665708,0.83110205
49.95937,259.796848,259.796848,233.964763,-9.267805,2.66976,0.8326561666666666
50.052621,260.263105,260.263105,234.347404,-9.267581,2.676242,0.83421035
50.145878,260.729392,260.729392,234.769163,-9.260658,2.681741,0.8357646333333334
50.238807,261.194036,261.194036,235.208313,-9.262508,2.679295,0.83731345
50.332281,261.661403,261.661403,235.610112,-9.257499,2.687218,0.83887135
50.42558,262.127902,262.127902,236.015385,-9.256383,2.691612,0.8404263333333333
50.518468,262.592339,262.592339,236.4621,-9.250576,2.69277,0.8419744666666666
50.611978,263.05989,263.05989,236.910149,-9.245695,2.695636,0.8435329666666667
50.705497,263.527487,263.527487,237.28692,-9.242919,2.700825,0.8450916166666667
50.79863,263.99315,263.99315,237.705592,-9.24043,2.704997,0.8466438333333334
50.891618,264.458092,264.458092,238.167086,-9.237495,2.701366,0.8481936333333333
50.984848,264.924241,264.924241,238.569586,-9.232582,2.70698,0.8497474666666667
51.078169,265.390845,265.390845,239.012306,-9.225722,2.709247,0.8513028166666667
51.17114,265.8557,265.8557,239.427151,-9.218576,2.715241,0.8528523333333333
51.264612,266.323058,266.323058,239.851816,-9.212801,2.716727,0.8544102
51.357763,266.788813,266.788813,240.299249,-9.207026,2.717585,0.8559627166666667
51.450964,267.254821,267.254821,240.699748,-9.198763,2.723924,0.8575160666666667
51.544481,267.722404,267.722404,241.123485,-9.197965,2.725197,0.8590746833333333
51.637501,268.187503,268.187503,241.554208,-9.194073,2.725285,0.8606250166666667
51.731011,268.655054,268.655054,242.013325,-9.191265,2.725368,0.8621835166666667
51.824249,269.121243,269.121243,242.465297,-9.193754,2.724182,0.8637374833333333
51.917422,269.587109,269.587109,242.880019,-9.188777,2.72763,0.8652903666666667
52.010446,270.052228,270.052228,243.291847,-9.187086,2.730199,0.8668407666666667
52.103646,270.518232,270.518232,243.710658,-9.18884,2.734002,0.8683941
52.19686,270.9843,270.9843,244.124459,-9.185108,2.733941,0.8699476666666667
52.29032,271.451601,271.451601,244.527374,-9.178567,2.741738,0.8715053333333334
52.383275,271.916376,271.916376,244.933982,-9.174579,2.747944,0.8730545833333333
52.476294,272.381471,272.381471,245.393622,-9.171069,2.746062,0.8746049
52.569796,272.848978,272.848978,245.762257,-9.168134,2.751474,0.8761632666666667
52.662787,273.313935,273.313935,246.1811,-9.167369,2.758182,0.8777131166666667
52.756024,273.780119,273.780119,246.618422,-9.167879,2.763273,0.8792670666666667
52.848942,274.244708,274.244708,247.006824,-9.16437,2.768752,0.8808157
52.942218,274.711091,274.711091,247.422863,-9.161434,2.774631,0.8823702999999999
53.035471,275.177353,275.177353,247.865352,-9.155149,2.778768,0.8839245166666667
53.128852,275.644258,275.644258,248.262933,-9.15081,2.783682,0.8854808666666667
53.222082,276.110409,276.110409,248.700101,-9.141972,2.785821,0.8870347
53.315358,276.576791,276.576791,249.117481,-9.135911,2.796169,0.8885893
53.408615,277.043075,277.043075,249.508048,-9.125892,2.800317,0.8901435833333333
53.50187,277.50935,277.50935,249.897141,-9.109844,2.810454,0.8916978333333333
53.595083,277.975415,277.975415,250.327437,-9.105346,2.813072,0.8932513833333334
53.688481,278.442407,278.442407,250.73046,-9.099348,2.820584,0.8948080166666668
53.78181,278.90905,278.90905,251.153569,-9.088309,2.824061,0.8963635
53.874727,279.373633,279.373633,251.539341,-9.075196,2.832542,0.8979121166666667
53.967988,279.839938,279.839938,251.918019,-9.063614,2.838612,0.8994664666666666
54.06138,280.306902,280.306902,252.367853,-9.04629,2.842819,0.901023
54.154702,280.773512,280.773512,252.74218,-9.032603,2.848514,0.9025783666666667
54.247939,281.239694,281.239694,253.16141,-9.020479,2.854436,0.9041323166666667
54.341185,281.705923,281.705923,253.534906,-9.008738,2.856507,0.9056864166666667
54.434368,282.171841,282.171841,253.953992,-8.998529,2.862469,0.9072394666666667
54.527603,282.638017,282.638017,254.324551,-8.980694,2.874652,0.9087933833333334
54.620823,283.104113,283.104113,254.744431,-8.96538,2.877187,0.91034705
54.714072,283.570359,283.570359,255.178507,-8.955681,2.879829,0.9119012000000001
54.807013,284.035065,284.035065,255.508397,-8.939218,2.889896,0.9134502166666666
54.900299,284.501496,284.501496,255.919641,-8.925244,2.895186,0.9150049833333332
54.993237,284.966187,284.966187,256.333853,-8.907632,2.895601,0.9165539500000001
55.086762,285.433808,285.433808,256.755005,-8.898699,2.900806,0.9181127
55.179927,285.899635,285.899635,257.148961,-8.885618,2.904724,0.91966545
55.273377,286.366883,286.366883,257.536773,-8.868581,2.911739,0.9212229500000001
55.366698,286.833489,286.833489,257.961212,-8.853841,2.916349,0.9227782999999999
55.459677,287.298385,287.298385,258.374591,-8.843568,2.915878,0.92432795
55.552569,287.762846,287.762846,258.786261,-8.83556,2.926804,0.92587615
55.64603,288.230148,288.230148,259.168193,-8.823787,2.930243,0.9274338333333334
55.739254,288.696271,288.696271,259.557302,-8.81613,2.938103,0.9289875666666667
55.832543,289.162716,289.162716,259.998183,-8.801709,2.939149,0.9305423833333334
55.92578,289.628899,289.628899,260.382251,-8.794594,2.944986,0.9320963333333334
56.019297,290.096487,290.096487,260.766022,-8.78448,2.950221,0.93365495
56.112482,290.562409,290.562409,261.184269,-8.777078,2.958994,0.9352080333333334
56.205725,291.028625,291.028625,261.613642,-8.766518,2.964673,0.9367620833333333
56.299243,291.496216,291.496216,262.046901,-8.75031,2.963347,0.9383207166666666
56.392163,291.960817,291.960817,262.45349,-8.745844,2.969524,0.9398693833333333
56.485456,292.42728,292.42728,262.883329,-8.735921,2.971515,0.9414242666666667
56.578587,292.892936,292.892936,263.310058,-8.727371,2.975547,0.94297645
56.671904,293.359521,293.359521,263.749997,-8.72217,2.979985,0.9445317333333333
56.765285,293.826427,293.826427,264.155591,-8.71228,2.984708,0.9460880833333333
56.858562,294.292809,294.292809,264.575563,-8.709504,2.992191,0.9476427
56.951793,294.758963,294.758963,265.012237,-8.700124,2.991514,0.94919655
57.045061,295.225307,295.225307,265.454653,-8.693201,2.992645,0.9507510166666666
57.138276,295.691378,295.691378,265.900712,-8.685448,2.998183,0.9523046
57.231542,296.15771,296.15771,266.3241,-8.678748,2.998881,0.9538590333333333
57.324709,296.623547,296.623547,266.741825,-8.671952,3.001813,0.9554118166666666
57.41775,297.08875,297.08875,267.170882,-8.666114,3.005979,0.9569624999999999
57.510712,297.553561,297.553561,267.5717,-8.666018,3.009633,0.9585118666666667
57.603697,298.018484,298.018484,268.017828,-8.656574,3.007269,0.9600616166666666
57.696676,298.483382,298.483382,268.467827,-8.652969,3.010765,0.9616112666666666
57.789767,298.948833,298.948833,268.881454,-8.64595,3.01256,0.9631627833333333
57.883014,299.415071,299.415071,269.260123,-8.64327,3.014957,0.9647169000000001
57.976088,299.880438,299.880438,269.716401,-8.636825,3.016019,0.9662681333333333
58.06902,300.345101,300.345101,270.117723,-8.631689,3.017355,0.967817
58.162273,300.811366,300.811366,270.563378,-8.627573,3.016819,0.9693712166666667
58.25552,301.277599,301.277599,270.984315,-8.621032,3.019544,0.9709253333333333
58.348473,301.742363,301.742363,271.359169,-8.614428,3.026765,0.9724745499999999
58.44187,302.209351,302.209351,271.831081,-8.610536,3.023987,0.9740311666666667
58.534965,302.674827,302.674827,272.184898,-8.6039,3.034425,0.9755827499999999
58.628138,303.14069,303.14069,272.625529,-8.596147,3.036587,0.9771356333333333
58.721543,303.607715,303.607715,273.036357,-8.597295,3.039102,0.9786923833333333
58.814574,304.072871,304.072871,273.442705,-8.59302,3.043051,0.9802429
58.907807,304.539033,304.539033,273.832736,-8.589925,3.046568,0.9817967833333333
59.00129,305.006448,305.006448,274.242435,-8.585905,3.050368,0.9833548333333333
59.094549,305.472747,305.472747,274.625145,-8.582077,3.053258,0.98490915
59.187774,305.938871,305.938871,275.014526,-8.579684,3.062263,0.9864628999999999
59.280719,306.403595,306.403595,275.450245,-8.575951,3.064038,0.9880119833333333
59.374139,306.870694,306.870694,275.827203,-8.571389,3.068549,0.9895689833333333
59.467722,307.338608,307.338608,276.232167,-8.567911,3.073371,0.9911287000000001
59.560953,307.804767,307.804767,276.630342,-8.564306,3.075653,0.9926825499999999
59.653941,308.269703,308.269703,277.054883,-8.561754,3.0806,0.9942323500000001
59.747338,308.736692,308.736692,277.495348,-8.556266,3.08236,0.9957889666666666
59.840838,309.20419,309.20419,277.910011,-8.554734,3.080599,0.9973472999999999
59.933805,309.669027,309.669027,278.324375,-8.549917,3.084347,0.99889675
60.027004,310.135021,310.135021,278.705771,-8.545291,3.09045,1.0004500666666667
60.120341,310.601705,310.601705,279.163556,-8.542738,3.093818,1.0020056833333333
60.213271,311.066356,311.066356,279.537416,-8.537251,3.100389,1.0035545166666666
60.30671,311.533549,311.533549,279.960085,-8.536964,3.100009,1.0051118333333333
60.399762,311.998808,311.998808,280.352817,-8.53154,3.108219,1.0066627000000001
60.493159,312.465796,312.465796,280.764241,-8.528158,3.109994,1.0082193166666666
60.586431,312.932155,312.932155,281.174212,-8.526499,3.116684,1.00977385
60.679442,313.39721,313.39721,281.612816,-8.517661,3.120282,1.0113240333333333
60.772951,313.864753,313.864753,282.018721,-8.516481,3.123118,1.0128825166666666
60.866061,314.330306,314.330306,282.435668,-8.513737,3.127052,1.01443435
60.959399,314.796994,314.796994,282.847229,-8.510068,3.132149,1.0159899833333332
