Baseline 100%T,,IRRAD BUDAPEST J4 0.4dpa POST VDG,,
Wavelength (nm),%T,Wavelength (nm),%T,
ConcentrationReportSelected Changed: 1/29/2024 4:11:52 PM, Old:Choice 0, New:Choice 1
ConcentrationReportSelected Changed: 1/29/2024 4:11:52 PM, Old:ON, New:Choice 0
MCAReportSelected Changed: 1/29/2024 4:11:52 PM, Old:Choice 0, New:Choice 1
MCAReportSelected Changed: 1/29/2024 4:11:52 PM, Old:ON, New:Choice 0
X Start nm Changed: 1/29/2024 4:21:26 PM, Old:800.000, New:3300.000
X Stop nm Changed: 1/29/2024 4:21:26 PM, Old:200.000, New:190.000
UVVIS Scan Rate nm Changed: 1/29/2024 4:21:26 PM, Old:  602.007, New:  600.000
NIR Scan Rate nm Changed: 1/29/2024 4:21:26 PM, Old:    0.004, New:   12.000
Common Interval nm Changed: 1/29/2024 4:21:26 PM, Old:    1.000, New:    0.500
UVVIS SAT Changed: 1/29/2024 4:21:26 PM, Old: 0.100, New: 0.500
NIR SAT Changed: 1/29/2024 4:21:26 PM, Old: 0.100, New: 0.500
Common SAT Changed: 1/29/2024 4:21:26 PM, Old: 0.100, New: 0.500
SBW Changed: 1/29/2024 4:21:26 PM, Old:2.000, New:1.000
NIR slit width Changed: 1/29/2024 4:21:26 PM, Old:4.000, New:1.000
Common Slit Width Changed: 1/29/2024 4:21:26 PM, Old:2.000, New:1.000
Sipper Type Changed: 1/29/2024 4:21:26 PM, Old:Internal RSA, New:External sipper
UVVIS Scan Rate nm Changed: 1/29/2024 4:22:49 PM, Old:  600.000, New:  120.000
NIR Scan Rate nm Changed: 1/29/2024 4:22:49 PM, Old:   12.000, New:    2.400
Slit Height Changed: 1/29/2024 4:22:49 PM, Old:Full, New:Reduced
Slit Height Changed: 1/29/2024 4:22:51 PM, Old:Full, New:Reduced
UVVIS Scan Rate nm Changed: 1/29/2024 4:29:34 PM, Old:  120.000, New:   60.000
UVVIS Interval nm Changed: 1/29/2024 4:29:34 PM, Old:    1.000, New:    0.500
NIR Scan Rate nm Changed: 1/29/2024 4:29:34 PM, Old:    2.400, New:  300.000
NIR Interval nm Changed: 1/29/2024 4:29:34 PM, Old:    0.020, New:    1.000
Slit Height Changed: 1/29/2024 4:29:34 PM, Old:Reduced, New:Full
Idpt Control Changed: 1/29/2024 4:29:34 PM, Old:0, New:1
NIR SAT Changed: 1/29/2024 4:29:34 PM, Old: 0.500, New: 0.200
Baseline Correction Changed: 1/29/2024 4:29:34 PM, Old:0, New:1
Slit Height Changed: 1/29/2024 4:29:43 PM, Old:Reduced, New:Full
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSWOpened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSW
NIR SAT Changed: 1/29/2024 5:11:53 PM, Old: 0.200, New: 0.500
Source changeover Changed: 1/29/2024 5:11:53 PM, Old:   350.00, New:   325.00
NIR SAT Changed: 1/29/2024 5:11:53 PM, Old: 0.500, New: 0.200
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSWOpened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado.MSW
NIR SAT Changed: 3/11/2024 2:42:29 PM, Old: 0.200, New: 0.500
Slit Height Changed: 3/11/2024 2:42:29 PM, Old:Full, New:Reduced
NIR SAT Changed: 3/11/2024 2:42:29 PM, Old: 0.500, New: 0.200
Slit Height Changed: 3/11/2024 2:42:30 PM, Old:Full, New:Reduced
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSWOpened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSW
NIR SAT Changed: 3/12/2024 8:32:42 AM, Old: 0.200, New: 0.500
Y mode Changed: 3/12/2024 8:32:42 AM, Old:Abs, New:%T
Y min Changed: 3/12/2024 8:32:42 AM, Old:     0.00, New:    -5.00
Y max Changed: 3/12/2024 8:32:42 AM, Old:     1.00, New:   105.00
NIR SAT Changed: 3/12/2024 8:32:42 AM, Old: 0.500, New: 0.200
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSWOpened C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Calibraciones\Metodo Estandar calibrado reduced.MSW
UVVIS Scan Rate nm Changed: 8/1/2025 1:36:17 PM, Old:   60.000, New:   99.960
UVVIS Interval nm Changed: 8/1/2025 1:36:17 PM, Old:    0.500, New:    0.833
NIR Scan Rate nm Changed: 8/1/2025 1:36:17 PM, Old:  300.000, New:  500.100
NIR Interval nm Changed: 8/1/2025 1:36:17 PM, Old:    1.000, New:    1.667
NIR SAT Changed: 8/1/2025 1:36:17 PM, Old: 0.200, New: 0.500
NIR SAT Changed: 8/1/2025 1:36:17 PM, Old: 0.500, New: 0.200
Saved as C:\Users\Cary5000 UV-Vis-NIR\Desktop\USERS\Rafa\IRRAD BUDAPEST\IRRAD BUDAPEST J4 0.4dpa POST VDG\IRRAD BUDAPEST J4 0.4dpa POST VDG
End Method Modifications
<Current Wavelength> , 189.411
<SBW (nm)> , 1.00
<Energy> , 1096.48
<Slit Height> , Reduced

